id,nombre,precio,precioCaja,descripcion,folderId,finalArtId,proveedor,codCaja,stockJson,familia,subcategoria,unidad,unidadDetalle,imagen,fecha
631,Perfil de aluminio esquinero,70.0,0.0,,1EmNazTwmfzfIX1KeUxt3SRM-GnrjpSkm,,,,"{""isCatalog"": false}",,,Unidad,,,
632,"Perfil de Aluminio para cinta LED, barra de 3 metro, 20*10MM EMPOTRABLE",68.0,0.0,,1EMtBFRQvE4g9xTQkXBk7ZaJOx2pjaYOe,,,,"{""isCatalog"": false}",,,Unidad,,,
633,Cable Aislado #10,1080.0,0.0,,1emtF4-S0WNQstugJdZlsQQO1Xkm0BWub,,,,"{""isCatalog"": false}",,,Unidad,,,
634,Regñeta industrial de 3 tomas 25Amp,75.0,0.0,,1eMZzhYjAt8J38uTtVIGmDN4LLbcPvXua,,,,"{""isCatalog"": false}",,,Unidad,,,
635,Pintura acrílica,590.0,0.0,,1eNmAnmRdqqnPKEYVnnPAGb9kv9soY7Eq,,,,"{""isCatalog"": false}",,,Unidad,,,
636,Caja sobrepuesta rectangular,12.0,0.0,,1Enss8lpqaaYKn7LKvaNfLyzqzYKywrtc,,,,"{""isCatalog"": false}",,,Unidad,,,
637,Termocontraible 6 mm,10.0,0.0,,1EOEpcEL9_bfaNY7KBvlrFQNWGLiSMmSl,,,,"{""isCatalog"": false}",,,Unidad,,,
638,Luminaria pública 150W con brazo metálico,750.0,0.0,,1EoicoFj6v9Dbc1XhPVK4vMZT3ZI45g_E,,,,,,,Unidad,,,
639,Multiherramienta giratoria DREMEL,2200.0,0.0,,1eoTXoZxMqBxfr9UQzLMlIlOwqm4NKOVf,,,,"{""isCatalog"": false}",,,Unidad,,,
640,Cinta Termocontraible (metro),12.0,0.0,,1EOU7VbH4gS1f463Lp0fLBun4-fwUmZ6p,,,,"{""isCatalog"": false}",,,Unidad,,,
641,Barra de cableducto 25x25,25.0,0.0,,1EPbB0mFrwupt0LrIz5xc82jmGawxq5gD,,,,"{""isCatalog"": false}",,,Unidad,,,
642,Juego lima de 4 unidades,1.0,0.0,,1EPOot_5LCEB0SPLkkf2ZicQmrvP2rX5z,,,,"{""isCatalog"": false}",,,Unidad,,,
643,Foco LED 10W - 100W,15.0,0.0,,1EqYIxM7wOMiWSBf1BWdihc_JZdA9AXS_,,,,"{""isCatalog"": false}",,,Unidad,,,
644,Reflectores LED 50W luz cálida,150.0,0.0,,1ErjV4qHucDOQeMP-sUTzDf9JM6n7exjS,,,,"{""isCatalog"": false}",,,Unidad,,,
645,Broca de fierro 5.5,18.0,0.0,,1ESc6iy9XzneUlUTNdQMw0SaQ_AcbVB_r,,,,"{""isCatalog"": false}",,,Unidad,,,
646,Cinta neon 12V (metro),17.0,0.0,,1et7hFFmD28jsIOC2bkCDl__igp32Ozkn,,,,"{""isCatalog"": false}",,,Unidad,,,
647,Clavija plana engomada marca Ultra (Peru),6.0,0.0,,1eTKQV-LuzXuZfwBumDBzHBCmE36933_V,,,,"{""isCatalog"": false}",,,Unidad,,,
648,pruba,55.0,38.0,,1eUhv8kq-EE-sZ-3ZQ7pVekJC_6NDO4r-,,,,"{""tienda 818"": {""uduus"": 0}, ""tienda 840"": {""General"": 0}, ""Novaled #818"": {""General"": 0}, ""Novaled"": {""General"": 0}, ""isCatalog"": false}",,,Unidad,,,
649,"Spot LED montable para riel, luz blanca de 30W",95.0,0.0,,1EUTOCJNwCkcaSi1tuBt0LzsU53eROTF0,,,,"{""isCatalog"": false}",,,Unidad,,,
650,Pantalla incorporada de doble fila Luz blanca,90.0,0.0,,1EvHY5O2xJuRXhf4mLeElKTu0b3fyRNIQ,,,,"{""isCatalog"": false}",,,Unidad,,,
651,Pantallas 60*60 de sobreponer,26.0,0.0,,1EvQko1Bfe4CSPoAKfhwquAGKmacwscRN,,,,"{""isCatalog"": false}",,,Unidad,,,
652,Picaporte cromado pequeño,18.0,0.0,,1Ex7Q3Nph88ki3gboDclhd15J6TJzlq7y,,,,"{""isCatalog"": false}",,,Unidad,,,
653,Pila CR2430,9.0,0.0,,1ExHF3zB9crjQDclOwoniVOFxkOb0FwmY,,,,"{""isCatalog"": false}",,,Unidad,,,
654,Cajetines de sobreponer,10.0,0.0,,1Exv_uwmmAE7MCUZ3uUFAYXqA0m3f8o4S,,,,"{""isCatalog"": false}",,,Unidad,,,
655,Tomacorriente doble sobrepuesto de 20A Nema Universal,45.0,0.0,,1eYEl3gkvrDbYqilatA85Ac3Toyz6x1jV,,,,"{""isCatalog"": false}",,,Unidad,,,
656,Codos 5/8,1.0,0.0,,1EyNY0zKeVk2VCiSDUP33yuIolMMumLV3,,,,"{""isCatalog"": false}",,,Unidad,,,
657,Foco LED botellon de 18W,30.0,0.0,,1eysNf5gBqazThYUHrF97H2qm6anLJg06,,,,"{""isCatalog"": false}",,,Unidad,,,
658,Clavija Vision Plano 16A,6.0,0.0,,1EZbT7G9eaNfD3PcksqfJxIQAu0sQ2T-r,,,,"{""isCatalog"": false}",,,Unidad,,,
659,Tomacorriente de 4 entradas,25.0,0.0,,1f1IFeChncyH7LNTdN1Pp6hDM9bRVhlSC,,,,"{""isCatalog"": false}",,,Unidad,,,
660,Alambre de cobre #12 (rollo de 100M) Marca Tigre,410.0,0.0,,1F2lNK_CxbjmHpUcMZ8e682pR-cEOMGTN,,,,"{""isCatalog"": false}",,,Unidad,,,
661,Cable de telefono de 4 hilos (rollo 100 metros),200.0,0.0,,1F2OwO3bzHExmVE2KpJfy9mH5qfkecEaF,,,,"{""isCatalog"": false}",,,Unidad,,,
662,Transformador de 8KW,12450.0,0.0,,1F4B2CiTsinP_9uMmJjfGXbT9WzDbWEq6,,,,"{""isCatalog"": false}",,,Unidad,,,
663,Pintura para techo Recuplast (balde 18L),1050.0,0.0,,1f4ej1x200X_H2Yzcdv_Cu2OHnP_6xz60,,,,"{""isCatalog"": false}",,,Unidad,,,
664,Soquet con sensor de movimiento MG,120.0,0.0,,1F5mVQpwgenYadT0swQIhd8a-x-Y7hazq,,,,"{""isCatalog"": false}",,,Unidad,,,
665,Panel de 24W cuadrados,60.0,0.0,,1F6gurgwCskH-Civ2AHmh3KmLhgKK7ixt,,,,"{""isCatalog"": false}",,,Unidad,,,
666,Roseta de superficie cat6 para conector RJ45 (Siemon),35.0,0.0,,1F70J2cYA8Ww5beRtpF0woTSCLZ0Fvrzi,,,,"{""isCatalog"": false}",,,Unidad,,,
667,Cortapico 6 salidas Forza,75.0,0.0,,1faUmcEJN5E-P4cm92p_F6ebP5XG-O14d,,,,"{""isCatalog"": false}",,,Unidad,,,
668,Tubo LED largo 120cm,25.0,0.0,,1Fb4pceLkIyJORpbUsDfImxbiFve1Gqg3,,,,"{""isCatalog"": false}",,,Unidad,,,
669,"Capuchón para RJ45, color a elección",2.0,0.0,,1Fb89lR-0dP3993MVxABQCKT2LSsZ1V3i,,,,"{""isCatalog"": false}",,,Unidad,,,
670,Foco Transparente LED 24W luz blanca,150.0,0.0,,1fbmX87M9P4TjUg8EV2GVy1tmCLK8Zz77,,,,"{""isCatalog"": false}",,,Unidad,,,
671,Guirnalda 10 mts,220.0,0.0,,1fBtrEZf7ER9i-uO-SgEvUokKRBd_a11M,,,,"{""isCatalog"": false}",,,Unidad,,,
672,Cordón N°12 (rollo de 100 metros),2430.0,0.0,,1fcR4KOZjiyMf9TWgpCx3gNbMSrzR54P5,,,,"{""isCatalog"": false}",,,Unidad,,,
673,Foco Dicroico LED MR16 en pin 8W,28.0,0.0,,1fCytO873TaLPqaEkjBcvkEVGE6_KXRRC,,,,"{""isCatalog"": false}",,,Unidad,,,
674,Rollo cable 7*14 (rollo 100 metros),385.0,0.0,,1fd11xONLFIV99dwK5KTokrR_9MyGDT3x,,,,"{""isCatalog"": false}",,,Unidad,,,
675,Broca de fierro de 1/2,65.0,0.0,,1FexCw1ivItrbUV4xr0B3GmH565p3fcx2,,,,"{""isCatalog"": false}",,,Unidad,,,
676,Caja octagonal,0.0,0.0,,1ffGPLVNnwAiG5CfTDUhNQBtCQQhYgfGT,,,,"{""isCatalog"": false}",,,Unidad,,,
677,Cable eléctrico N°10 7 hilos,0.0,0.0,,1FH1tXnJnWtRsmkTDuIJOJ0n9kurk93TU,,,,"{""isCatalog"": false}",,,Unidad,,,
678,Panel LED Negro 15W sobrepuesto,75.0,0.0,,1fhhKs6QMheirPAyvTyWXYyrdiC7w-Plo,,,,"{""isCatalog"": false}",,,Unidad,,,
679,Alargador de 20 metros engomado negro,180.0,0.0,,1Fi76PQWaGMmsU6-iIysKiEKGG_jWu_f3,,,,"{""isCatalog"": false}",,,Unidad,,,
680,Cable UTP CAT 6 cobre puro (caja 305mts),1850.0,0.0,,1fIFKshW7su86ORG0rweznR0Dt4ucGjSO,,,,"{""isCatalog"": false}",,,Unidad,,,
681,Cable monopolar tipo alambre #10,720.0,0.0,,1fIp8SIZZTmkO_85fIyRPOy4oyQg-BZyh,,,,"{""isCatalog"": false}",,,Unidad,,,
682,Panel circular de luz LED 24w,55.0,0.0,,1fJAzW6zCwSnMXWxL5Mtbict5Pxzn2yJD,,,,"{""isCatalog"": false}",,,Unidad,,,
683,Cable Tigre No. 14,650.0,0.0,,1FKrxJYKUXT3W45o-O-GT9IMFQbYF7u3N,,,,"{""isCatalog"": false}",,,Unidad,,,
684,Ducha ENERBRAS,250.0,0.0,,1fLVUWqLV0stRDaGd8f46oZWd0XTl_Wo5,,,,"{""isCatalog"": false}",,,Unidad,,,
685,Cableducto 19*39,26.0,0.0,,1FMTGK6L6wTgwG9QSUx06UX-wy4t-jhIp,,,,"{""isCatalog"": false}",,,Unidad,,,
686,Cable Multifilar N°18,160.0,0.0,Cable multifilar 1mm,1FNQ-QemrTbr3xX9fSE587Ss-7KPiP4CK,,,,"{""isCatalog"": false}",,,Unidad,,,
687,Pintura anticorrosiva color blanco (galón 3.5L),480.0,0.0,,1FNs00uV0loG2vOZYVQ3y8wBu8Jsnk6Es,,,,"{""isCatalog"": false}",,,Unidad,,,
688,Cable UTP Cat 6 para exteriores,720.0,0.0,Cable UTP CAT 6 para exteriores,1fNVrHwpRucuHoUlhaz_ut74TPzbYNc9y,,,,"{""isCatalog"": false}",,,Unidad,,,
689,Cable bipolar tipo cordón de 100M N°14 AWG 100% COBRE TIGRE,800.0,0.0,,1foNOlKpllo3iyfkM8v4R5PN-6541E8h9,,,,"{""isCatalog"": false}",,,Unidad,,,
690,Pasta termica MX4 (de primera),170.0,0.0,,1FoyYb7g7U98_zGVH6sr8lfZE4J3EMX_e,,,,"{""isCatalog"": false}",,,Unidad,,,
691,Regleta de 4 tomas,24.0,0.0,,1FpWenUw5uJS-rREeRu77HQTVJlR0f5m2,,,,"{""isCatalog"": false}",,,Unidad,,,
692,"Clavo 1"" (kilo)",35.0,0.0,,1fQUyK0U815TxTqaj0eWpunzRZEvPeMY5,,,,"{""isCatalog"": false}",,,Unidad,,,
693,Estabilizador 2200VA Nema,0.0,0.0,,1FRLB0tNPeW1LNgx2JpJos94pjMMHdUTw,,,,"{""isCatalog"": false}",,,Unidad,,,
694,Cortapico de 6 tomas Nema,45.0,0.0,,1fRV5UqLobzlah4cN21gEmwexizYICqEj,,,,"{""isCatalog"": false}",,,Unidad,,,
695,Rollo cable 7*10,720.0,0.0,,1FsBoVf0fj6aM8deWjntMCYRdOTuarnNV,,,,"{""isCatalog"": false}",,,Unidad,,,
696,BOLSA RAMPLU #6 IV PLAST (BOLSA DE 1000u),60.0,0.0,,1FScRfkO4Qve6Ws4KTa2MIAhaOW3OPtnL,,,,"{""isCatalog"": false}",,,Unidad,,,
697,Cable de poder para PC,19.0,0.0,,1FSNqPys-eC-IihRF-sRdv9qO4614NIj7,,,,"{""isCatalog"": false}",,,Unidad,,,
698,Cortapico de 3 metros,82.0,0.0,,1FsnYf0J8viGAlx7liA8E6to-mbZT1Bk0,,,,"{""isCatalog"": false}",,,Unidad,,,
699,ALAMBRE ELECTRICO N°10 (ROLLO 100 METROS),1240.0,0.0,,1ft_NamiJGv0UB2cEOiRdRAwObLmPV5em,,,,"{""isCatalog"": false}",,,Unidad,,,
700,Alambre de amarre (1Kg),35.0,0.0,,1ftoq95gmMNfOh0VSc4PBslphuAoq0hy7,,,,"{""isCatalog"": false}",,,Unidad,,,
701,Termico monopolar 40A marca Camsco,35.0,0.0,,1fuFo0NClCpex7snMqxiNy2r4BOaB_Fvc,,,,"{""isCatalog"": false}",,,Unidad,,,
702,Ventanas doble placa Osmar,12.0,0.0,,1fUn9NnlsRWRrwPMXrorzWs9RV5UrrtWq,,,,"{""isCatalog"": false}",,,Unidad,,,
703,Chapa eléctrica con transformador,690.0,0.0,,1FuvYOca6FCgsgraouSviyWcMMwEYucc2,,,,"{""isCatalog"": false}",,,Unidad,,,
704,Termico Bipolar de 60A,50.0,0.0,,1FVqvR5xb6ak8O8GlZUZhGuzK6kXcgBFh,,,,"{""isCatalog"": false}",,,Unidad,,,
705,Foco panel LED 24W sobrepuesto,85.0,0.0,,1fVwm7WKxvO2Nq9RFGqEcwljnYifYBZTg,,,,"{""isCatalog"": false}",,,Unidad,,,
706,Bateria de presión para tanque de inodoro ASTRA,0.0,0.0,,1FVY3l_tejAhX7gS2oliv1jnyxw7uxwpU,,,,"{""isCatalog"": false}",,,Unidad,,,
707,Lampara LED 9W,14.0,0.0,,1fVyRZy7pghzwBHJ_-pIJxAnprYkoDzon,,,,"{""isCatalog"": false}",,,Unidad,,,
708,Regleta de 3 tomas 16Amp,25.0,0.0,,1fweOQhmHO3O2TmOAhK9QmQILUPkq4ag4,,,,"{""isCatalog"": false}",,,Unidad,,,
709,Soquet de foco E27 de porcelana,6.0,0.0,,1FXb7QBVQTKjgNutbxWKSajXVt1LwlPcw,,,,"{""isCatalog"": false}",,,Unidad,,,
710,Panel LED 60x60 sobrepuesto,310.0,0.0,,1fXkBOAyvj_Rz8TmEjJ4AJEV28OLosaOO,,,,"{""isCatalog"": false}",,,Unidad,,,
711,"Caja de Cinta doble contacto de esponja 25Y largo , 12 mm de ancho (72pzas)",4680.0,0.0,,1fy_qG0yvvXv4e4nkREJ8_5OKuIbzVnGf,,,,"{""isCatalog"": false}",,,Unidad,,,
712,Canoa para un tubo LED de 60cm,20.0,0.0,,1FzMz-eonTqn5FqTOGrvJb0q50h20ZA6I,,,,"{""isCatalog"": false}",,,Unidad,,,
713,Tubo LED 120cm 30W,28.0,0.0,,1fzr2pQYRsR7qvTH8qpGbc1FrF-L9tnmJ,,,,"{""isCatalog"": false}",,,Unidad,,,
714,"Sierra circular para madera de 60 dientes de 9""",70.0,0.0,,1fzsLyNq34ZfHXjEJ7SpbrhI2CQQGvpzo,,,,"{""isCatalog"": false}",,,Unidad,,,
715,FOCOS DICROICOS LED DE 8 W.,20.0,0.0,,1G_2X9tmEG4FPiJIjeqlBQGb9V3V3JvBX,,,,"{""isCatalog"": false}",,,Unidad,,,
716,Contactor,160.0,0.0,,1G_cwKtlnvmUOX3DFsCbAqAAuKde6noAz,,,,"{""isCatalog"": false}",Electricidad,Contactores,Unidad,,,
717,"Tubo LED de 18W, 120cm, luz blanca",20.0,0.0,,1G_PRqY3thHsuXO7lOeI44h9NdDZR1dN9,,,,"{""isCatalog"": false}",,,Unidad,,,
718,CABLE ENCHAQUETADO 4*8 (metro),156.8,0.0,,1g_vhKVHW20EbZ1GlpvyfdanehYOH0qY4,,,,"{""isCatalog"": false}",,,Unidad,,,
719,Tubo LED 1.20m luz calida,27.0,0.0,,1G-x2dVFd1kcru6AaWOq0Ui8zODVJUIvR,,,,"{""isCatalog"": false}",,,Unidad,,,
720,Cable cordón bipolar 2x14 (rollo 100 metros),1200.0,0.0,,1g1YG-yCiSqIEvuy3ja65dAup2tS8h2gv,,,,"{""isCatalog"": false}",,,Unidad,,,
721,Interruptor doble en placa,45.0,0.0,,1G2B25tV2FKXZMLJV7a7LUf3QIpBCMKML,,,,"{""isCatalog"": false}",,,Unidad,,,
722,Tomacorriente en regleta de 4 salidas 15 Amp,35.0,0.0,,1g4cg_Dsh8jT5xdm5wz3_SEEg0-r9M9fH,,,,"{""isCatalog"": false}",,,Unidad,,,
723,Panel LED redondo 24W,75.0,0.0,,1G4DtjJfiHlTUn9j3lJEZlTdA4ibGcrLF,,,,"{""isCatalog"": false}",,,Unidad,,,
724,Tonacorriente sobrepuesto,20.0,0.0,,1g4e3_agw-FcYY7K59Itx8jLF3-KWF9Yq,,,,"{""isCatalog"": false}",,,Unidad,,,
725,Grifo eléctrico metálico Lorenzetti,1400.0,0.0,,1G4qBZSS7wvROrJjoW2WDm6a5oiIaySMi,,,,"{""isCatalog"": false}",,,Unidad,,,
726,Terminal #10 (docena),25.0,0.0,,1G5c0RUeVOItIGNj2fOv8ZVm6XiKQTVyl,,,,"{""isCatalog"": false}",,,Unidad,,,
727,Conector LED (para cada tramo),18.0,0.0,,1g6et4GSPYiXGadQ0BjCqWEipdgu2twoL,,,,"{""isCatalog"": false}",,,Unidad,,,
728,Tomacorriente doble nema sobrepuesto,35.0,0.0,,1g7bxvnacuE7aZ2lmnW2qTdTxhcsP5hFd,,,,"{""isCatalog"": false}",,,Unidad,,,
729,Tubo LED 10W 60cm,18.0,0.0,,1g7CsManU8tjqsRh2dc2whB76xiTW0tM6,,,,"{""isCatalog"": false}",,,Unidad,,,
730,"Canoa simple para tubo LED 1,2m",20.0,0.0,,1g8BfvXs1aFThvd42UyDUoPJxDBezQd0B,,,,"{""isCatalog"": false}",,,Unidad,,,
731,Batería de Baño de palanca Lateral  Astra,240.0,0.0,,1g8T9g9VnAu8ABtAej8_DRqy4QD0wUXsA,,,,"{""isCatalog"": false}",,,Unidad,,,
732,Riel porta teclado metal corredizo de 50cm,65.0,0.0,,1G95OKs3nROVC15bVuJarVqICQs1QWTMc,,,,"{""isCatalog"": false}",,,Unidad,,,
733,Cinta Aislante,14.0,0.0,"De 20 Yardas 
Marca 3M",1g9ZabTNHRSCbH-1r6eXGyhS0EFtvlgTU,,,,"{""isCatalog"": false}",Electricidad,Accesorios,Unidad,,,
734,"Cinta maskin 2""",15.0,0.0,,1gapiV4lA3YgD7fgS4mMfP7UWRGf2LrLT,,,,"{""isCatalog"": false}",,,Unidad,,,
735,Cinta aislante grande 20Y,20.0,0.0,,1GardOsDrVlrX_KZyklurUaTmedDvJk4A,,,,"{""isCatalog"": false}",,,Unidad,,,
736,Temporizador digital 16Amp CAMSCO,380.0,0.0,,1gb7ohwCZQ3mwFl0mjBr60mv2DEN_7uGB,,,,"{""isCatalog"": false}",,,Unidad,,,
737,Tomacorriente doble Mr Three,35.0,0.0,,1GBV5AaWu-34Duo6IHmO54pWq2wYk7zha,,,,"{""isCatalog"": false}",,,Unidad,,,
738,Cavija plana,10.0,0.0,,1Gc8fGRc01qidF8LL_ldiUCQVNwZokPYm,,,,"{""isCatalog"": false}",,,Unidad,,,
739,Cableducto 25x25mm x 2mts,25.0,0.0,,1GchChn1mj3hIOaUeBC5M6VN9u2N53kqI,,,,"{""isCatalog"": false}",,,Unidad,,,
740,Broca #10 rompemuro,61.0,0.0,,1GCuac9LXrEw54ARxZEFIKnsy62V4r-BD,,,,"{""isCatalog"": false}",,,Unidad,,,
741,Cable de cobre N°8 (rollo de 100 metros) color Negro,1350.0,0.0,,1GDwyeahY64D5J5HDwkoyY8eWUt-cIRMj,,,,"{""isCatalog"": false}",,,Unidad,,,
742,Reflector LED de 400W  plano,450.0,0.0,,1gE5CQ_hTG4xIyobygLFTZ9ZYFd1mM-_o,,,,"{""isCatalog"": false}",,,Unidad,,,
743,Placa Interruptor doble,45.0,0.0,,1gEgCS6ojnFgvl_BXXfEmgiKWMJ9RLDM5,,,,"{""isCatalog"": false}",,,Unidad,,,
744,Placa interruptor simple Osmar,18.0,0.0,Placa interruptor simple marca Osmar,1gFih9ogPV9_aO6kDl9Ae1clwnvOOdMRw,,,,"{""isCatalog"": false}",,,Unidad,,,
745,Cable UTP CAT 6 PURO COBRE (METRO),6.5,0.0,,1gFjoLpL_gMvppcKnZ1oFJXmivZ0qR9T3,,,,,,,Unidad,,,
746,CABLEDUCTO DE PARED 20X10,9.0,0.0,,1gfrcNcZOUjsJDuL1DwDP6NQJSwhtrpqh,,,,"{""isCatalog"": false}",,,Unidad,,,
747,Cable cordón bipolar N°14 material aislante cobre diámetro 2*14 (rollo de 100 metros),1350.0,0.0,,1gFXxn6Uxa3o5ibCMjB7aYzD0lDbt-0m3,,,,"{""isCatalog"": false}",,,Unidad,,,
748,Tubo LED 18W 120cm,20.0,0.0,Tubo LED 18W 120cm T8,1gHegDhTlM5HCCqZsIbCmPLklnKKPAsVb,,,,"{""isCatalog"": false}",,,Unidad,,,
749,Estaño en pasta,1.0,0.0,,1GHL1v37TonQ-FErIJgE287GpJDQbQTdZ,,,,"{""isCatalog"": false}",,,Unidad,,,
750,Cinta Aislante 20Y Negra,20.0,0.0,,1gInPA2-yh-bnskMHTpxtV7A1V-hQ_v2e,,,,"{""isCatalog"": false}",,,Unidad,,,
751,Interruptor conmutador simple,45.0,0.0,,1gj6FZOdyh8FazdZJ1or6KfQFX5MhCZoN,,,,"{""isCatalog"": false}",,,Unidad,,,
752,Placa doble interruptor/tomacorriente,34.0,0.0,,1GjX-Diwggy1rMXj2TAQf_8_q1vKZBvB2,,,,"{""isCatalog"": false}",,,Unidad,,,
753,Foco LED 36w,40.0,0.0,,1GKBrRRA06qB_gDTDaXVpLg1MiqMO16ig,,,,"{""isCatalog"": false}",,,Unidad,,,
754,Cortapico marca forza,45.0,0.0,,1GKNXMoONXttl1GtBPukvdh3Dg0IwZ9Ir,,,,"{""isCatalog"": false}",,,Unidad,,,
755,Regla metálica 30cm,1.0,0.0,,1GkQSBgnZfAP8ZqgO5OIUesgbbDovqbkp,,,,"{""isCatalog"": false}",,,Unidad,,,
756,Spot para riel 30W,90.0,0.0,,1gMqRsCTDU7yTRAfGK-KdiL4syPmJzODq,,,,"{""isCatalog"": false}",,,Unidad,,,
757,Reflector LED grande,950.0,0.0,Marca Led X o similar,1Gmwg5IdZ3xqWszCm3GTjbkUFkI2-Py2E,,,,"{""isCatalog"": false}",,,Unidad,,,
758,Cableducto de piso,45.0,0.0,,1GmZK7Iz9_Xaa3T2aiM56HBe_bbawCIvc,,,,"{""isCatalog"": false}",,,Unidad,,,
759,Grifo de urinario,210.0,0.0,,1gn2Vw_v5t611Lz8XJuvAH5OH75FB6523,,,,"{""isCatalog"": false}",,,Unidad,,,
760,Distanciometro digital de 80 metros WOKIN,1450.0,0.0,,1GnWcTn1T8MLmJiIVUjsGHA0vbN3kjXvG,,,,"{""isCatalog"": false}",,,Unidad,,,
761,Driver 24W,35.0,0.0,,1gOITtKphXST8rLdb-hA_rEmUHLbNwrWT,,,,"{""isCatalog"": false}",,,Unidad,,,
762,Riel 2 metros negro,75.0,0.0,,1gOxjiQPxFrRUbWCbEnkXTmu8KgtZ5UW0,,,,"{""isCatalog"": false}",,,Unidad,,,
763,Cableducto de pared 20*10,20.0,0.0,,1gPckXcRGhZtC6pVMTn0nZG-IKa9hqPDn,,,,"{""isCatalog"": false}",,,Unidad,,,
764,Tubo LED 1.2m 18W,19.0,0.0,,1gPtoJWSM7a7AGRgF6mr16NsvgvbDnefb,,,,"{""isCatalog"": false}",,,Unidad,,,
765,"Cable eléctrico engomado bipolar de cobre 2x2.5mm, rollo de 100 metros",1050.0,0.0,,1GQbJu7kr49nNot3nr4ReGTbNRXTV3LXw,,,,"{""isCatalog"": false}",,,Unidad,,,
766,Cable de cobre bajo goma 2*1.5mm (rollo de 100m),650.0,0.0,,1GTbcz6Mpvc0FjYSdZrwCTxl4YsqAFmrR,,,,"{""isCatalog"": false}",,,Unidad,,,
767,Clavijas macho o enchufes,7.0,0.0,"-voltaje:250V
-amperaje: 15A",1gTo6BGNlqq7EWbhz2mQLUguf865sSQmC,,,,"{""isCatalog"": false}",,,Unidad,,,
768,Cable 7 hilos #6 (rollo de 100 mts) TIGRE,2950.0,0.0,,1GTplLSlU07jG69VbDM4cwFkxesP_riaT,,,,"{""isCatalog"": false}",,,Unidad,,,
769,Tomacorriente doble,48.0,0.0,,1GtuUO3CJ23LZuSTWeNeEZy1CkLHoSvtb,,,,"{""isCatalog"": false}",Material Eléctrico,Tomacorrientes,Unidad,,,
770,Pegamento PVC (Lt),65.0,0.0,,1GtV6S73BiHDJ_XULjSUh_aFHXdFMP9m8,,,,"{""isCatalog"": false}",,,Unidad,,,
771,"Cable electrico de cobre, 7 hilos, No 12, marca TIGRE (rollo de 100 metros)",495.0,0.0,,1gTV6VlakoM181B5Ih9_RRUkphMma65Y_,,,,"{""isCatalog"": false}",,,Unidad,,,
772,Foco tipo LED de 38 Watts,45.0,0.0,,1GuFgF3wzkAYmkyqYe5pDWveNouKNblrV,,,,"{""isCatalog"": false}",,,Unidad,,,
773,Cinta doble contacto 25yardas de espuma 12mm,95.0,0.0,,1Gv1M6C3ovikXev5PdCmuO1IrqTDR-Cq5,,Novaled,,"{""isCatalog"":false,""general"":1}",,,Unidad,,,2026-07-01
774,Tom tomacorriente regleta de 4 tomas,120.0,0.0,,1Gv2XDeOG823Z3bQr7rv0MZ_1fCwZyJJ0,,,,"{""isCatalog"": false}",,,Unidad,,,
775,Tornillo de encarne N°5 (100U),25.0,0.0,,1gvIFPIZ4xurg9pYLLWzm7GaFACd-Iqzk,,,,"{""isCatalog"": false}",,,Unidad,,,
776,Temporizador analógico CAMSCO,280.0,0.0,,1GvSw_DtzWaXUIPikzwLIoromvhj7Vijb,,,,"{""isCatalog"": false}",,,Unidad,,,
777,Spot completo con foco dicroico de 5W,35.0,0.0,,1GwPNecdxuY5Dzw3aDB5U2oP0IlzpUI7N,,,,"{""isCatalog"": false}",,,Unidad,,,
778,Bastones luminosos con pilas (incluidas),65.0,0.0,,1gWT1VG7C_M0A9GZ0JN2C7AqAGdMgRKaz,,,,"{""isCatalog"": false}",,,Unidad,,,
779,Enchufe 20A,20.0,0.0,Enchufe/clavija de 20A  Ind. Brasileña,1gxDooZiEVhL-F45oP4nINTQGopIuqont,,,,"{""isCatalog"": false}",,,Unidad,,,
780,Rollo cable alambre N°14 (100 metros) marca Tigre,330.0,0.0,,1gY32QgQ4WQWg9s1a-ofeVIn-QbpZ8ByI,,,,"{""isCatalog"": false}",,,Unidad,,,
781,CONECTORES RJ45 CATEGORÍA 6,210.0,0.0,,1GyjTot4_05eCLJeRftY89RVvdts4NEhP,,,,"{""isCatalog"": false}",,,Unidad,,,
782,Focos LED 22W redondos,31.0,0.0,Focos LED de 22W marca R-LED,1h_1ok4dJWK13o9_2QySoUavtGI3RfV76,,,,"{""isCatalog"": false}",,,Unidad,,,
783,"Cordón bipolar #16, cobre puro, marca Tigre",460.0,0.0,,1h-BLT4ySIURvERE6zbEdHLgnniNVYPlL,,,,"{""isCatalog"": false}",,,Unidad,,,
784,CAJA TERMICO T-2,17.0,0.0,,1H-Rk5z97qv2P0S4d7L1MvQpTyUofxynv,,,,"{""isCatalog"": false}",,,Unidad,,,
785,Cable de cobre #6 de 7 hilos (metro),57.0,0.0,,1h-XTRWciGZo7XpHgH-qvqy5HNmLXp9jR,,,,"{""isCatalog"": false}",,,Unidad,,,
786,Cortapicos de 6 salidas,75.0,0.0,,1H-YUr6xihlo3IDKXapwUnX6WuNm9eytV,,,,"{""isCatalog"": false}",,,Unidad,,,
787,Bateria de 9V,12.0,0.0,,1h0LX9qRmtx0r6Xa_m0Rvo0Xx_LdfVb04,,,,"{""isCatalog"": false}",,,Unidad,,,
788,Par de socalos aereos para instalación de tubos,8.0,0.0,,1h1iCff5kbp1IqxdQawvgOiEwfMg5M_ay,,,,"{""isCatalog"": false}",,,Unidad,,,
